Dim1,Dim2,Year,Country,Region
-0.641447017,-0.628026924,1963,CDI,Africa
-0.054583544,0.764084591,1965,CDI,Africa
0.170682993,0.704542426,1966,CDI,Africa
0.036021478,0.682066766,1967,CDI,Africa
0.462106424,0.581009886,1968,CDI,Africa
0.543680211,0.229210454,1969,CDI,Africa
-0.087944776,0.587845387,1970,CDI,Africa
0.399207905,0.755078009,1971,CDI,Africa
0.525653616,0.702840832,1972,CDI,Africa
0.143275005,0.493798864,1973,CDI,Africa
0.204618013,0.5748216,1974,CDI,Africa
0.201904014,-0.832445225,1975,CDI,Africa
0.287097877,0.88289802,1976,CDI,Africa
0.755306593,0.428626085,1977,CDI,Africa
0.693108488,0.682615463,1978,CDI,Africa
0.471115323,0.242797222,1979,CDI,Africa
0.464031485,0.424458882,1980,CDI,Africa
0.324301022,0.288908945,1981,CDI,Africa
0.625494094,0.34780417,1982,CDI,Africa
0.630518365,0.355814733,1983,CDI,Africa
0.686176777,0.488525582,1984,CDI,Africa
0.518291268,0.644044676,1985,CDI,Africa
0.546189499,0.706951783,1986,CDI,Africa
0.204349641,0.817390613,1987,CDI,Africa
-0.578312613,0.929027718,1988,CDI,Africa
-0.033114751,0.220047271,1989,CDI,Africa
0.139372277,0.049648528,1990,CDI,Africa
1.462200702,-1.111137689,1991,CDI,Africa
-1.307567829,1.502365247,1992,CDI,Africa
-1.125835719,0.784887987,1993,CDI,Africa
0.116160654,0.506070097,1994,CDI,Africa
-0.19431281,0.650297948,1995,CDI,Africa
-0.430138904,0.957877041,1996,CDI,Africa
-0.633229811,0.445792386,1997,CDI,Africa
-0.706123362,-0.575357196,1998,CDI,Africa
-1.25907973,-0.089676755,1999,CDI,Africa
-0.938681607,-0.382628969,2000,CDI,Africa
-1.300336946,-0.274159728,2001,CDI,Africa
-0.49008527,0.203133696,2002,CDI,Africa
-1.04997714,0.325626557,2003,CDI,Africa
-0.842077574,1.262766869,2004,CDI,Africa
-0.845685148,0.868979237,2005,CDI,Africa
-0.987716758,1.35793576,2006,CDI,Africa
-0.504553844,1.38565434,2007,CDI,Africa
-0.435367703,1.051034487,2008,CDI,Africa
-0.455031367,1.476778943,2009,CDI,Africa
0.265910889,-1.341814341,2010,CDI,Africa
-0.881209915,1.426602882,2011,CDI,Africa
-0.545364055,-0.133169045,2012,CDI,Africa
-0.38958081,0.465779176,2013,CDI,Africa
-0.426441935,-1.786726305,2014,CDI,Africa
-1.532604783,-2.098655667,2015,CDI,Africa
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-0.628814282,1.008516531,1958,GUI,Africa
-0.993195984,-0.50166081,1959,GUI,Africa
-1.785005803,-0.846777085,1960,GUI,Africa
-2.202636207,-0.525151313,1961,GUI,Africa
-1.474723399,-0.142433029,1962,GUI,Africa
-0.849238544,-0.026162977,1963,GUI,Africa
-1.170508274,-0.135061794,1965,GUI,Africa
-1.760394712,0.273469537,1966,GUI,Africa
-1.693302798,-0.08529498,1967,GUI,Africa
-1.629470097,0.418313227,1968,GUI,Africa
-1.414425158,0.278185874,1969,GUI,Africa
-1.378334126,0.124775042,1970,GUI,Africa
-1.365324018,-0.236683023,1971,GUI,Africa
-1.24913041,0.556453591,1972,GUI,Africa
-0.954154469,-0.017391469,1973,GUI,Africa
-1.835771341,0.653363034,1974,GUI,Africa
-1.263441562,-0.505722197,1975,GUI,Africa
-1.789598274,0.902964503,1976,GUI,Africa
-0.54410412,0.465661027,1977,GUI,Africa
-0.701541132,0.289465123,1978,GUI,Africa
-0.662600552,0.237245802,1979,GUI,Africa
-0.91550176,0.121648793,1980,GUI,Africa
-0.671007051,0.105476827,1981,GUI,Africa
-0.819190251,0.551804358,1982,GUI,Africa
-0.903046088,0.784381175,1983,GUI,Africa
-0.695621848,0.608660092,1984,GUI,Africa
-0.876514855,0.760431589,1985,GUI,Africa
-0.72211082,0.460124576,1986,GUI,Africa
-0.684083873,-0.01900125,1987,GUI,Africa
-0.70781358,-0.254688926,1988,GUI,Africa
-0.925114642,-0.059998786,1989,GUI,Africa
-0.75973067,-0.144777942,1990,GUI,Africa
-0.561712327,-0.57198154,1991,GUI,Africa
-0.827429373,-0.187753152,1992,GUI,Africa
-0.8423148,-0.676971825,1993,GUI,Africa
-0.65289423,-0.27388296,1994,GUI,Africa
-0.468607009,0.221060404,1995,GUI,Africa
-0.944931991,-0.172132923,1996,GUI,Africa
-0.876562447,-0.111216991,1997,GUI,Africa
-0.922405791,-0.337296384,1998,GUI,Africa
-0.898695295,0.084301496,1999,GUI,Africa
-0.794839051,-0.378485533,2000,GUI,Africa
-0.269340915,0.109015237,2001,GUI,Africa
-1.22038474,-0.448839503,2002,GUI,Africa
-0.906705876,0.157149321,2003,GUI,Africa
-0.700048815,-0.476242563,2004,GUI,Africa
-0.768764797,-0.53406655,2005,GUI,Africa
-1.165447395,-0.701826696,2006,GUI,Africa
-1.016363498,-0.343643252,2007,GUI,Africa
-1.233325283,-0.875835691,2008,GUI,Africa
-0.924806239,-0.138506547,2009,GUI,Africa
-1.454294093,-0.343417798,2010,GUI,Africa
-0.645822794,-0.24070811,2011,GUI,Africa
-0.809426242,0.075853179,2012,GUI,Africa
-0.889766203,0.283089836,2013,GUI,Africa
-0.413180566,0.108284739,2014,GUI,Africa
-1.251395955,-0.14799974,2015,GUI,Africa
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.246010774,0.023430927,1960,BFO,Africa
-0.728190426,-0.922390109,1961,BFO,Africa
-0.57086724,-0.935094487,1962,BFO,Africa
-0.692684564,-0.721291876,1963,BFO,Africa
-0.224348467,1.106992346,1965,BFO,Africa
0.051972473,0.726019738,1966,BFO,Africa
-1.417156079,1.560306021,1967,BFO,Africa
-0.302731514,1.630817603,1968,BFO,Africa
-0.050275147,0.600475025,1969,BFO,Africa
-0.692314708,0.586438655,1970,BFO,Africa
0.060412788,0.4774514,1971,BFO,Africa
-0.145794773,0.685993253,1972,BFO,Africa
-0.35611053,0.236997389,1973,BFO,Africa
-0.833844044,0.423306325,1974,BFO,Africa
-0.422004649,-0.531097894,1975,BFO,Africa
-0.316947951,0.227882125,1976,BFO,Africa
-1.137409461,0.791281822,1977,BFO,Africa
0.215811941,0.947841025,1978,BFO,Africa
0.170211598,1.235451322,1979,BFO,Africa
0.125395559,0.097393512,1980,BFO,Africa
0.070407313,0.290566506,1981,BFO,Africa
-0.290395424,1.188159062,1982,BFO,Africa
-1.045600791,0.452133749,1983,BFO,Africa
-0.959635842,0.108436298,1984,BFO,Africa
-0.725770609,0.063748172,1985,BFO,Africa
-1.039917959,-0.349810088,1986,BFO,Africa
-0.880520103,-0.619262928,1987,BFO,Africa
-0.844483123,-0.23452207,1988,BFO,Africa
-0.889509512,-0.037328405,1989,BFO,Africa
-1.44895645,-0.288703114,1990,BFO,Africa
-0.823306953,-0.477374199,1991,BFO,Africa
-0.589591875,-0.442875997,1992,BFO,Africa
-0.826619967,-0.637858205,1993,BFO,Africa
-0.948768179,-0.067311194,1994,BFO,Africa
-0.967245293,0.03032727,1995,BFO,Africa
-0.730705582,-1.223184254,1996,BFO,Africa
-0.874692976,0.017179917,1997,BFO,Africa
-0.856168341,-0.272564124,1998,BFO,Africa
-1.205846868,0.186769374,1999,BFO,Africa
-1.120595693,-0.258853483,2000,BFO,Africa
-1.129953396,-0.067173424,2001,BFO,Africa
-1.200941778,-0.424453835,2002,BFO,Africa
-1.029095179,0.118464784,2003,BFO,Africa
-0.627697291,-0.170757728,2004,BFO,Africa
-0.752236474,-0.036906408,2005,BFO,Africa
-0.796899704,-0.071756491,2006,BFO,Africa
-0.818739174,-0.221597151,2007,BFO,Africa
-0.557582236,0.036463452,2008,BFO,Africa
-0.366158359,0.729362764,2009,BFO,Africa
-0.765830499,-0.407342075,2010,BFO,Africa
-0.590543191,0.129571733,2011,BFO,Africa
-0.31756173,-0.07674233,2012,BFO,Africa
-0.935902932,0.254479356,2013,BFO,Africa
-0.700651229,-0.291279143,2014,BFO,Africa
-0.688058887,-0.313926594,2015,BFO,Africa
0.043850458,1.330627038,1946,LBR,Africa
-0.401181087,-0.029032261,1947,LBR,Africa
0.357404657,-0.031744099,1948,LBR,Africa
0.155710997,0.787491674,1949,LBR,Africa
-0.11221246,0.592725866,1950,LBR,Africa
-0.632543156,0.888996589,1951,LBR,Africa
-0.58466291,0.429774825,1952,LBR,Africa
-1.433874684,0.344460702,1953,LBR,Africa
-0.491816454,-0.002789544,1954,LBR,Africa
-0.560247286,0.247017405,1955,LBR,Africa
-0.257368789,0.664356569,1956,LBR,Africa
-0.023685774,-0.383022448,1957,LBR,Africa
0.164393091,0.500331699,1958,LBR,Africa
-0.211015604,0.585735843,1959,LBR,Africa
-1.045290721,0.789905091,1960,LBR,Africa
-0.290026667,-0.833330421,1961,LBR,Africa
-0.157988793,-0.838041302,1962,LBR,Africa
-0.290404336,-1.3169586,1963,LBR,Africa
-0.488730206,1.832537842,1965,LBR,Africa
-0.772344727,1.901252649,1966,LBR,Africa
0.664597949,1.165606697,1967,LBR,Africa
0.775971735,1.369690368,1968,LBR,Africa
0.568434997,0.796145554,1969,LBR,Africa
0.160665116,1.504782965,1970,LBR,Africa
0.260081713,1.032941844,1971,LBR,Africa
0.706114201,0.191843746,1972,LBR,Africa
-0.247433062,0.915320716,1973,LBR,Africa
-1.083613245,-0.152990003,1974,LBR,Africa
1.059820809,-0.717259201,1975,LBR,Africa
0.535955453,1.033263605,1976,LBR,Africa
0.567942987,0.785114593,1977,LBR,Africa
0.455730107,0.773801233,1978,LBR,Africa
0.322687128,0.894222882,1979,LBR,Africa
0.290076456,0.264693051,1980,LBR,Africa
0.176414411,0.416203915,1981,LBR,Africa
0.089332402,0.824802266,1982,LBR,Africa
0.267576571,0.223973614,1983,LBR,Africa
0.412873882,0.974599382,1984,LBR,Africa
0.124278492,1.225582736,1985,LBR,Africa
0.282618258,0.941754074,1986,LBR,Africa
-0.461679416,1.03237361,1987,LBR,Africa
-1.292832997,1.367630498,1988,LBR,Africa
-0.48202804,0.441683945,1989,LBR,Africa
,,,,
0.324123243,-0.78871344,1991,LBR,Africa
-0.913197769,0.426031765,1992,LBR,Africa
,,,,
,,,,
0.087952658,-0.011452182,1995,LBR,Africa
-0.590931984,1.105019579,1996,LBR,Africa
-0.401519945,1.034265462,1997,LBR,Africa
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-0.478563468,0.014156426,2004,LBR,Africa
-0.447014263,-0.02910174,2005,LBR,Africa
-0.457531607,-0.377611352,2006,LBR,Africa
-0.488549175,0.340847431,2007,LBR,Africa
-0.304898498,0.194693695,2008,LBR,Africa
-0.101310651,0.763294301,2009,LBR,Africa
-0.288858163,-1.62156558,2010,LBR,Africa
-0.607810164,0.450964502,2011,LBR,Africa
-0.324676141,0.786770075,2012,LBR,Africa
-0.2863608,0.249370914,2013,LBR,Africa
-0.256579455,-0.785825065,2014,LBR,Africa
-0.231423643,-1.16827022,2015,LBR,Africa
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-0.673384111,-0.441874709,1961,SIE,Africa
-0.470066966,-0.676672596,1962,SIE,Africa
-0.340320398,-0.295924034,1963,SIE,Africa
-0.451137535,-0.153574007,1965,SIE,Africa
-0.642495511,0.257096098,1966,SIE,Africa
0.316385806,0.513198586,1967,SIE,Africa
-0.120069952,0.603594728,1968,SIE,Africa
-0.016996967,0.854778822,1969,SIE,Africa
-0.207084356,-0.070687425,1970,SIE,Africa
-0.378212303,0.373237415,1971,SIE,Africa
-0.945635954,0.407269429,1972,SIE,Africa
-0.300982962,0.594562007,1973,SIE,Africa
-0.886683865,0.446309048,1974,SIE,Africa
0.013700608,-0.284831911,1975,SIE,Africa
-0.461057529,0.495213693,1976,SIE,Africa
-0.403200193,0.120758128,1977,SIE,Africa
0.013230382,0.595381149,1978,SIE,Africa
-0.316543624,0.126376387,1979,SIE,Africa
-0.319938747,0.2383956,1980,SIE,Africa
-0.354846078,-0.014613094,1981,SIE,Africa
-0.473747151,0.337184529,1982,SIE,Africa
-0.897221503,0.760744797,1983,SIE,Africa
-0.714597899,0.531788863,1984,SIE,Africa
0.020135798,0.392728947,1985,SIE,Africa
-0.54257549,0.675165161,1986,SIE,Africa
-0.359109588,0.022352753,1987,SIE,Africa
-0.953402513,0.268784643,1988,SIE,Africa
-0.254257235,-0.122600682,1989,SIE,Africa
-1.256746142,-0.152563984,1990,SIE,Africa
-0.367905808,-0.62153692,1991,SIE,Africa
-0.819897295,-0.130321239,1992,SIE,Africa
-0.87141811,-0.568430651,1993,SIE,Africa
-0.757507326,-0.096080929,1994,SIE,Africa
-0.454487535,0.433317756,1995,SIE,Africa
-0.434013727,-0.102145005,1996,SIE,Africa
-0.245307275,0.644534535,1997,SIE,Africa
-0.731281176,-0.006970102,1998,SIE,Africa
-0.278793153,0.090203884,1999,SIE,Africa
-1.243470097,-0.037736052,2000,SIE,Africa
-0.421457745,0.403584211,2001,SIE,Africa
-1.105630228,0.150255463,2002,SIE,Africa
-0.520846791,-1.016924499,2003,SIE,Africa
-0.670730901,-0.083524583,2004,SIE,Africa
-1.060312387,0.177808884,2005,SIE,Africa
-0.819215989,-0.060431393,2006,SIE,Africa
-0.820692475,-0.079930721,2007,SIE,Africa
-0.84391458,0.538827949,2008,SIE,Africa
-0.426526484,-0.574446154,2009,SIE,Africa
-0.438410749,-0.909245146,2010,SIE,Africa
-0.652667137,0.085983293,2011,SIE,Africa
-0.426915347,-0.634729861,2012,SIE,Africa
-0.71935447,0.372939097,2013,SIE,Africa
-0.502526328,-0.07913514,2014,SIE,Africa
-0.718070182,0.013323697,2015,SIE,Africa
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.205046494,0.487201835,1956,GHA,Africa
-0.087444836,0.900678652,1957,GHA,Africa
-1.355505749,0.011538778,1958,GHA,Africa
-1.059353525,0.569758641,1959,GHA,Africa
-1.371571138,-0.107120811,1960,GHA,Africa
-1.304285776,-0.280466943,1961,GHA,Africa
-0.702034704,-0.142118607,1962,GHA,Africa
-1.401559887,-0.624439677,1963,GHA,Africa
-1.347187316,0.38714674,1965,GHA,Africa
-0.066495862,0.579896901,1966,GHA,Africa
-0.324135253,0.821790524,1967,GHA,Africa
-0.352112396,1.24644774,1968,GHA,Africa
-0.20153592,0.315859851,1969,GHA,Africa
-0.018510581,-0.189485085,1970,GHA,Africa
0.063869656,0.719073651,1971,GHA,Africa
0.123550924,1.353980493,1972,GHA,Africa
-0.110760734,0.945999934,1973,GHA,Africa
-0.507819485,0.797667121,1974,GHA,Africa
-0.747189533,-0.483655336,1975,GHA,Africa
-0.854693767,0.859238256,1976,GHA,Africa
-0.296518682,0.372957863,1977,GHA,Africa
-0.033885467,0.690311392,1978,GHA,Africa
-0.375982264,0.454669866,1979,GHA,Africa
-0.111796323,-0.012289162,1980,GHA,Africa
-0.057271794,-0.21258209,1981,GHA,Africa
-0.538427469,0.292425995,1982,GHA,Africa
-0.81903119,0.687199374,1983,GHA,Africa
-0.538837102,0.390200371,1984,GHA,Africa
-0.894208281,0.391893081,1985,GHA,Africa
-0.41308064,-0.351816027,1986,GHA,Africa
-0.227870077,-0.773674751,1987,GHA,Africa
-0.791408588,-0.358845787,1988,GHA,Africa
-1.168550163,-0.181752799,1989,GHA,Africa
-1.400494688,-0.437939002,1990,GHA,Africa
-0.932322009,-1.075030558,1991,GHA,Africa
-0.824693087,-0.686804346,1992,GHA,Africa
-1.234396797,0.843385597,1993,GHA,Africa
-1.045452249,-0.080444363,1994,GHA,Africa
-1.194116538,0.171636714,1995,GHA,Africa
-1.382375114,-0.240994526,1996,GHA,Africa
-1.141310017,0.212507428,1997,GHA,Africa
-1.12254993,0.033811225,1998,GHA,Africa
-0.989460354,-0.127392255,1999,GHA,Africa
-0.941449974,0.03566515,2000,GHA,Africa
-0.750726126,-0.056096351,2001,GHA,Africa
-0.632087788,0.199646249,2002,GHA,Africa
-0.717833149,-0.014268203,2003,GHA,Africa
-0.692303807,-0.079893231,2004,GHA,Africa
-0.717990559,0.02899629,2005,GHA,Africa
-0.614742865,-0.094681586,2006,GHA,Africa
-0.481378959,0.154881908,2007,GHA,Africa
-0.46404415,0.020412523,2008,GHA,Africa
-0.370602232,-0.571499967,2009,GHA,Africa
-0.464598946,-0.676500831,2010,GHA,Africa
-0.58812025,-0.086464385,2011,GHA,Africa
-0.60754848,-0.099909221,2012,GHA,Africa
-1.028602812,0.190115708,2013,GHA,Africa
-0.902712244,-1.279866224,2014,GHA,Africa
-0.797365008,-1.287837384,2015,GHA,Africa
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-0.92148509,0.374660141,1960,TOG,Africa
-0.327603694,-0.376422401,1961,TOG,Africa
-0.554261314,-0.820371017,1962,TOG,Africa
-1.024200225,-0.846235892,1963,TOG,Africa
0.129761785,0.694936316,1965,TOG,Africa
-0.225917014,0.813090514,1966,TOG,Africa
-0.423704566,1.122696494,1967,TOG,Africa
-0.076117154,1.083083885,1968,TOG,Africa
0.239106886,0.621452663,1969,TOG,Africa
-0.378396757,1.287436217,1970,TOG,Africa
-0.008861597,-0.020855735,1971,TOG,Africa
0.161856803,0.536798791,1972,TOG,Africa
-0.565897418,0.288687469,1973,TOG,Africa
-1.018736486,0.682172075,1974,TOG,Africa
-0.511583256,-0.942136281,1975,TOG,Africa
-0.869404513,0.994029671,1976,TOG,Africa
-0.535693998,0.693087436,1977,TOG,Africa
0.055772517,0.230306173,1978,TOG,Africa
0.088541437,0.56402177,1979,TOG,Africa
-0.02287426,0.592339582,1980,TOG,Africa
-0.3540198,0.364650459,1981,TOG,Africa
-0.490160557,0.742513943,1982,TOG,Africa
-0.388306295,0.384297055,1983,TOG,Africa
-0.668668762,0.462729225,1984,TOG,Africa
-0.506649356,0.535707002,1985,TOG,Africa
-0.48407791,0.607700166,1986,TOG,Africa
-0.182718926,0.030655606,1987,TOG,Africa
-0.83955659,0.274013927,1988,TOG,Africa
-0.259892487,0.264146341,1989,TOG,Africa
-0.550912735,0.054839461,1990,TOG,Africa
0.17247647,-0.625284802,1991,TOG,Africa
-0.991769298,1.066517132,1992,TOG,Africa
-0.929136287,0.194316724,1993,TOG,Africa
-0.606826593,0.242831348,1994,TOG,Africa
-1.090432814,0.381880781,1995,TOG,Africa
-0.781499242,-0.520218354,1996,TOG,Africa
-1.147020985,-0.179683587,1997,TOG,Africa
-0.614813191,-0.319522018,1998,TOG,Africa
-0.322086928,0.447627536,1999,TOG,Africa
-1.248409954,0.080399286,2000,TOG,Africa
-1.000934975,0.069450329,2001,TOG,Africa
-1.143135125,0.231529982,2002,TOG,Africa
-1.108090195,-0.083800319,2003,TOG,Africa
-0.778741789,-0.332687935,2004,TOG,Africa
-0.965641194,-0.12063985,2005,TOG,Africa
-0.941186199,-0.380475994,2006,TOG,Africa
-0.92730408,-0.167038209,2007,TOG,Africa
-0.570471061,0.095069011,2008,TOG,Africa
-0.527787928,-0.723585844,2009,TOG,Africa
-0.399549905,-0.30870861,2010,TOG,Africa
-0.623178577,0.153044175,2011,TOG,Africa
-0.160668558,0.678781288,2012,TOG,Africa
-0.033099111,0.625062698,2013,TOG,Africa
-0.719266125,-1.402029989,2014,TOG,Africa
-0.885725078,-1.605313643,2015,TOG,Africa
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.397759056,0.102729285,1960,CAO,Africa
-0.33828919,-1.11560352,1961,CAO,Africa
-0.125830615,0.058268793,1962,CAO,Africa
-0.945100059,-1.115472209,1963,CAO,Africa
-0.847241709,1.006213701,1965,CAO,Africa
-0.759964501,0.651779047,1966,CAO,Africa
-1.02897156,0.709724816,1967,CAO,Africa
-0.669575636,1.036955795,1968,CAO,Africa
-0.16695046,1.133791055,1969,CAO,Africa
-0.445604573,0.699779628,1970,CAO,Africa
-0.61340745,0.138638303,1971,CAO,Africa
-0.737802884,0.67742496,1972,CAO,Africa
-0.566194474,0.484474219,1973,CAO,Africa
-0.607305216,0.282523284,1974,CAO,Africa
-1.056759605,-0.847233908,1975,CAO,Africa
-0.707994188,0.639557509,1976,CAO,Africa
-0.598497692,0.57720773,1977,CAO,Africa
-0.092003274,0.589004344,1978,CAO,Africa
0.338632769,0.5540118,1979,CAO,Africa
-0.107161042,0.649520168,1980,CAO,Africa
-0.530301211,0.551778441,1981,CAO,Africa
-0.377996541,0.916320931,1982,CAO,Africa
-0.552370263,0.809672769,1983,CAO,Africa
-0.152697954,0.215500163,1984,CAO,Africa
-0.019607308,1.120657433,1985,CAO,Africa
0.123958524,1.060384428,1986,CAO,Africa
-0.406908893,0.851563339,1987,CAO,Africa
-0.480817227,0.582696391,1988,CAO,Africa
-0.328334037,0.405155768,1989,CAO,Africa
-0.046152505,-0.563169013,1990,CAO,Africa
0.196534457,-0.509772167,1991,CAO,Africa
-0.414347597,-0.035811745,1992,CAO,Africa
-0.982430116,0.228697839,1993,CAO,Africa
-0.270752169,-0.209853679,1994,CAO,Africa
-0.495841275,0.192331061,1995,CAO,Africa
-0.593366251,-0.026253834,1996,CAO,Africa
-0.842283366,0.0508926,1997,CAO,Africa
0.147178523,-1.318081657,1998,CAO,Africa
-0.517348036,0.544299164,1999,CAO,Africa
-1.075737761,0.066829703,2000,CAO,Africa
-0.403643238,0.593022543,2001,CAO,Africa
-0.196064498,0.601790174,2002,CAO,Africa
-0.740481372,1.716642223,2003,CAO,Africa
-0.369484504,1.497245717,2004,CAO,Africa
-1.625381032,1.614562287,2005,CAO,Africa
-0.735949818,1.36335424,2006,CAO,Africa
-0.693815997,1.559025818,2007,CAO,Africa
-0.514951594,1.580873817,2008,CAO,Africa
-0.228744865,1.609061584,2009,CAO,Africa
0.140817996,-2.107213325,2010,CAO,Africa
-1.116142927,1.846593796,2011,CAO,Africa
-0.728744353,2.029172223,2012,CAO,Africa
-0.77936298,2.018897498,2013,CAO,Africa
-0.634596633,-2.006235508,2014,CAO,Africa
-1.338680711,-2.121100571,2015,CAO,Africa
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-0.793531728,0.05318577,1960,NIG,Africa
-0.604244947,-0.523371236,1961,NIG,Africa
-0.587129939,-0.88624991,1962,NIG,Africa
-1.394252219,-0.72613145,1963,NIG,Africa
-0.916057234,0.771316538,1965,NIG,Africa
-1.096047678,0.711119043,1966,NIG,Africa
-0.594750515,0.33808085,1967,NIG,Africa
-0.372299185,0.435541777,1968,NIG,Africa
-0.257597183,-0.325309271,1969,NIG,Africa
-0.853619141,-0.444208129,1970,NIG,Africa
-0.733430155,0.284275185,1971,NIG,Africa
-0.950804571,1.004719795,1972,NIG,Africa
-0.420387753,0.70129,1973,NIG,Africa
-0.358584887,0.607032956,1974,NIG,Africa
-1.206130319,-0.535618175,1975,NIG,Africa
-1.696108789,0.835593138,1976,NIG,Africa
-0.160458387,0.949826205,1977,NIG,Africa
-0.211507007,0.560760874,1978,NIG,Africa
-0.383910221,1.231380511,1979,NIG,Africa
-0.49273898,0.893476315,1980,NIG,Africa
-0.551711272,0.569365773,1981,NIG,Africa
-0.332640518,0.527003184,1982,NIG,Africa
-0.518172246,0.299650463,1983,NIG,Africa
-0.847401255,0.877703623,1984,NIG,Africa
-0.712433699,0.620210465,1985,NIG,Africa
-0.685382043,0.198658124,1986,NIG,Africa
-0.783762352,-0.706285766,1987,NIG,Africa
-0.202551693,-0.653821989,1988,NIG,Africa
-1.392493428,-0.054051933,1989,NIG,Africa
-1.251522023,-0.059190179,1990,NIG,Africa
-0.639906947,-0.762374804,1991,NIG,Africa
-1.047864895,-0.107676753,1992,NIG,Africa
-1.704435658,1.316421823,1993,NIG,Africa
-0.980850889,1.02337591,1994,NIG,Africa
-1.571692677,0.472380435,1995,NIG,Africa
-1.596564809,0.780339714,1996,NIG,Africa
-1.449351051,0.556794849,1997,NIG,Africa
-1.391212386,-0.392887163,1998,NIG,Africa
-0.408560633,0.208946433,1999,NIG,Africa
-0.766923115,0.248492704,2000,NIG,Africa
-0.605088303,0.045316209,2001,NIG,Africa
-1.007886418,-0.111472225,2002,NIG,Africa
-0.708105445,-0.006983311,2003,NIG,Africa
-1.063562881,-0.4061452,2004,NIG,Africa
-0.583562897,-0.081310073,2005,NIG,Africa
-0.477709969,-0.094547442,2006,NIG,Africa
-0.57338517,0.058058354,2007,NIG,Africa
-0.902648185,0.133951475,2008,NIG,Africa
-0.765649392,-0.461299006,2009,NIG,Africa
-0.360240023,-0.489984032,2010,NIG,Africa
-0.636012418,-0.24636208,2011,NIG,Africa
-0.688951991,-0.197466754,2012,NIG,Africa
-0.922781074,0.173443002,2013,NIG,Africa
-1.05254572,0.176583101,2014,NIG,Africa
-1.352008312,0.029084423,2015,NIG,Africa
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.467076344,0.03079226,1960,GAB,Africa
-0.47225899,-1.379251426,1961,GAB,Africa
-0.022784584,-1.574842842,1962,GAB,Africa
-0.301876427,-0.644106019,1963,GAB,Africa
0.002014357,1.458283825,1965,GAB,Africa
-0.150734323,0.10299734,1966,GAB,Africa
0.127317321,-0.077556093,1967,GAB,Africa
0.472673455,1.952492867,1968,GAB,Africa
1.044294569,1.089594031,1969,GAB,Africa
0.565404045,0.166988189,1970,GAB,Africa
-0.084593496,0.625224702,1971,GAB,Africa
0.279378101,0.331231579,1972,GAB,Africa
-0.526997256,-0.195315752,1973,GAB,Africa
-0.441090876,-0.307438308,1974,GAB,Africa
0.487625469,-0.943121825,1975,GAB,Africa
0.213892,0.168367128,1976,GAB,Africa
-0.593203845,0.649183861,1977,GAB,Africa
0.382389327,0.007640545,1978,GAB,Africa
0.34126997,0.467221427,1979,GAB,Africa
0.234230309,0.634908225,1980,GAB,Africa
-0.069646341,0.419496007,1981,GAB,Africa
-0.282186336,1.194225114,1982,GAB,Africa
-0.374046147,0.963868424,1983,GAB,Africa
-0.052756946,0.580560171,1984,GAB,Africa
-0.136095826,0.500626465,1985,GAB,Africa
-0.091491749,0.171643019,1986,GAB,Africa
-1.051882579,0.272472461,1987,GAB,Africa
-0.863779232,0.176809952,1988,GAB,Africa
-1.073736966,-0.078903024,1989,GAB,Africa
-0.485668817,-0.128002927,1990,GAB,Africa
-0.471890435,-0.565653441,1991,GAB,Africa
-0.93312319,0.017024052,1992,GAB,Africa
-0.632307175,0.769733871,1993,GAB,Africa
-0.493276445,1.209555412,1994,GAB,Africa
-0.346591088,0.375575969,1995,GAB,Africa
-0.732633883,0.350739237,1996,GAB,Africa
-0.790368635,0.10126406,1997,GAB,Africa
-0.823135524,0.614904696,1998,GAB,Africa
-1.119820125,-0.043342485,1999,GAB,Africa
-1.123056521,-0.423431078,2000,GAB,Africa
-0.977523032,-0.34472795,2001,GAB,Africa
-0.850347475,-0.509046823,2002,GAB,Africa
-1.07924455,-0.089533074,2003,GAB,Africa
-0.796056065,-0.435522574,2004,GAB,Africa
-1.149631666,-0.065439389,2005,GAB,Africa
-1.059805611,-0.481711996,2006,GAB,Africa
-0.884580597,-0.309969278,2007,GAB,Africa
-1.005609132,-0.872596422,2008,GAB,Africa
-0.77083855,-0.127308488,2009,GAB,Africa
-0.582016584,-0.21417022,2010,GAB,Africa
-1.209517311,1.216666181,2011,GAB,Africa
